geo_id,year,income_quintile,income_range,usage,pop,usetype,usage_percap,name
neighborhoods_321,2016,2,"$41,685-$56,290",30177349.5000,19824,res,1522.2634,westlake
neighborhoods_321,2016,3,"$56,290-$74,167",11695937.2000,8905,res,1313.4124,westlake
neighborhoods_321,2016,4,"$74,167-$99,028",masked,1596,res,masked,westlake
neighborhoods_321,2016,5,"> $99,028",NA,NA,res,NA,westlake
neighborhoods_322,2016,1,"< $41,685",NA,NA,res,NA,westlake village
neighborhoods_322,2016,2,"$41,685-$56,290",masked,1447,res,masked,westlake village
neighborhoods_322,2016,3,"$56,290-$74,167",NA,NA,res,NA,westlake village
neighborhoods_322,2016,4,"$74,167-$99,028",NA,NA,res,NA,westlake village
neighborhoods_322,2016,5,"> $99,028",34808656.0000,11772,res,2956.9025,westlake village
neighborhoods_323,2016,1,"< $41,685",NA,NA,res,NA,west los angeles
neighborhoods_323,2016,2,"$41,685-$56,290",masked,3916,res,masked,west los angeles
neighborhoods_323,2016,3,"$56,290-$74,167",9526183.6000,3763,res,2531.5396,west los angeles
neighborhoods_323,2016,4,"$74,167-$99,028",24703431.2000,9686,res,2550.4265,west los angeles
neighborhoods_323,2016,5,"> $99,028",8296757.2000,3171,res,2616.4482,west los angeles
neighborhoods_324,2016,1,"< $41,685",27969530.7000,25419,res,1100.3395,westmont
neighborhoods_324,2016,2,"$41,685-$56,290",3234730.5000,2482,res,1303.2758,westmont
neighborhoods_324,2016,3,"$56,290-$74,167",2307524.0000,1180,res,1955.5288,westmont
neighborhoods_324,2016,4,"$74,167-$99,028",1670477.0000,1303,res,1282.0238,westmont
neighborhoods_324,2016,5,"> $99,028",NA,NA,res,NA,westmont
neighborhoods_325,2016,1,"< $41,685",NA,NA,res,NA,west puente valley
neighborhoods_325,2016,2,"$41,685-$56,290",5785248.0000,4471,res,1293.9495,west puente valley
neighborhoods_325,2016,3,"$56,290-$74,167",13025612.0000,9686,res,1344.7875,west puente valley
neighborhoods_325,2016,4,"$74,167-$99,028",15003025.0000,12768,res,1175.0490,west puente valley
neighborhoods_325,2016,5,"> $99,028",NA,NA,res,NA,west puente valley
neighborhoods_326,2016,1,"< $41,685",NA,NA,res,NA,west san dimas
neighborhoods_326,2016,2,"$41,685-$56,290",NA,NA,res,NA,west san dimas
neighborhoods_326,2016,3,"$56,290-$74,167",NA,NA,res,NA,west san dimas
neighborhoods_326,2016,4,"$74,167-$99,028",NA,NA,res,NA,west san dimas
neighborhoods_326,2016,5,"> $99,028",1133092.0000,2960,res,382.8014,west san dimas
neighborhoods_327,2016,1,"< $41,685",NA,NA,res,NA,west whittier-los nietos
neighborhoods_327,2016,2,"$41,685-$56,290",15185078.5000,13596,res,1116.8784,west whittier-los nietos
neighborhoods_327,2016,3,"$56,290-$74,167",11114646.5000,7209,res,1541.7737,west whittier-los nietos
neighborhoods_327,2016,4,"$74,167-$99,028",10413709.0000,6904,res,1508.3588,west whittier-los nietos
neighborhoods_327,2016,5,"> $99,028",4955174.0000,4371,res,1133.6477,west whittier-los nietos
neighborhoods_328,2016,1,"< $41,685",19892017.8000,12007,res,1656.7017,westwood
neighborhoods_328,2016,2,"$41,685-$56,290",11782593.8000,4730,res,2491.0346,westwood
neighborhoods_328,2016,3,"$56,290-$74,167",16383219.5000,5738,res,2855.2143,westwood
neighborhoods_328,2016,4,"$74,167-$99,028",47528219.1000,16186,res,2936.3783,westwood
neighborhoods_328,2016,5,"> $99,028",82424093.0000,14073,res,5856.8957,westwood
neighborhoods_329,2016,1,"< $41,685",17808111.5000,11038,res,1613.3459,whittier
neighborhoods_329,2016,2,"$41,685-$56,290",27487315.0000,18739,res,1466.8507,whittier
neighborhoods_329,2016,3,"$56,290-$74,167",33412287.3000,16639,res,2008.0706,whittier
neighborhoods_329,2016,4,"$74,167-$99,028",51565077.5000,28393,res,1816.1194,whittier
neighborhoods_329,2016,5,"> $99,028",58227175.0000,27599,res,2109.7567,whittier
neighborhoods_330,2016,1,"< $41,685",masked,1180,res,masked,whittier narrows
neighborhoods_330,2016,2,"$41,685-$56,290",NA,NA,res,NA,whittier narrows
neighborhoods_330,2016,3,"$56,290-$74,167",NA,NA,res,NA,whittier narrows
neighborhoods_330,2016,4,"$74,167-$99,028",NA,NA,res,NA,whittier narrows
neighborhoods_330,2016,5,"> $99,028",masked,1317,res,masked,whittier narrows
neighborhoods_331,2016,1,"< $41,685",17140877.5000,16127,res,1062.8683,willowbrook
neighborhoods_331,2016,2,"$41,685-$56,290",8169711.0000,10357,res,788.8106,willowbrook
neighborhoods_331,2016,3,"$56,290-$74,167",13995857.0000,14126,res,990.7870,willowbrook
neighborhoods_331,2016,4,"$74,167-$99,028",1311836.0000,1566,res,837.6986,willowbrook
neighborhoods_331,2016,5,"> $99,028",1361708.0000,1156,res,1177.9481,willowbrook
neighborhoods_332,2016,1,"< $41,685",21563114.0000,31590,res,682.5930,wilmington
neighborhoods_332,2016,2,"$41,685-$56,290",15490542.5000,17010,res,910.6727,wilmington
neighborhoods_332,2016,3,"$56,290-$74,167",9267066.4000,10611,res,873.3452,wilmington
neighborhoods_332,2016,4,"$74,167-$99,028",3169423.8000,2616,res,1211.5534,wilmington
neighborhoods_332,2016,5,"> $99,028",masked,10594,res,masked,wilmington
neighborhoods_333,2016,1,"< $41,685",3179145.5000,4341,res,732.3533,windsor square
neighborhoods_333,2016,2,"$41,685-$56,290",3738812.7000,4048,res,923.6197,windsor square
neighborhoods_333,2016,3,"$56,290-$74,167",masked,1115,res,masked,windsor square
neighborhoods_333,2016,4,"$74,167-$99,028",NA,NA,res,NA,windsor square
neighborhoods_333,2016,5,"> $99,028",10316202.6000,3145,res,3280.1916,windsor square
neighborhoods_334,2016,1,"< $41,685",10722280.6000,5970,res,1796.0269,winnetka
neighborhoods_334,2016,2,"$41,685-$56,290",22778892.3000,11505,res,1979.9124,winnetka
neighborhoods_334,2016,3,"$56,290-$74,167",32119939.5000,20367,res,1577.0580,winnetka
neighborhoods_334,2016,4,"$74,167-$99,028",32416483.6000,15285,res,2120.8036,winnetka
neighborhoods_334,2016,5,"> $99,028",8943569.4000,4057,res,2204.4785,winnetka
neighborhoods_335,2016,1,"< $41,685",5315092.4000,6799,res,781.7462,woodland hills
neighborhoods_335,2016,2,"$41,685-$56,290",masked,2809,res,masked,woodland hills
neighborhoods_335,2016,3,"$56,290-$74,167",45765635.2000,14694,res,3114.5798,woodland hills
neighborhoods_335,2016,4,"$74,167-$99,028",89772950.1000,33188,res,2704.9822,woodland hills
neighborhoods_335,2016,5,"> $99,028",132294057.6000,61029,res,2167.7245,woodland hills
neighborhoods_64,2016,1,"< $41,685",NA,NA,res,NA,acton
neighborhoods_64,2016,2,"$41,685-$56,290",NA,NA,res,NA,acton
neighborhoods_64,2016,3,"$56,290-$74,167",masked,1301,res,masked,acton
neighborhoods_64,2016,4,"$74,167-$99,028",25619851.5000,10117,res,2532.3566,acton
neighborhoods_64,2016,5,"> $99,028",masked,2199,res,masked,acton
neighborhoods_65,2016,1,"< $41,685",14477636.5000,20178,res,717.4961,adams-normandie
neighborhoods_65,2016,2,"$41,685-$56,290",3001285.0000,3255,res,922.0538,adams-normandie
neighborhoods_65,2016,3,"$56,290-$74,167",NA,NA,res,NA,adams-normandie
neighborhoods_65,2016,4,"$74,167-$99,028",NA,NA,res,NA,adams-normandie
neighborhoods_65,2016,5,"> $99,028",1138468.7000,698,res,1631.0440,adams-normandie
neighborhoods_66,2016,1,"< $41,685",NA,NA,res,NA,agoura hills
neighborhoods_66,2016,2,"$41,685-$56,290",NA,NA,res,NA,agoura hills
neighborhoods_66,2016,3,"$56,290-$74,167",5806110.0000,3224,res,1800.9026,agoura hills
neighborhoods_66,2016,4,"$74,167-$99,028",17494261.0000,6323,res,2766.7659,agoura hills
neighborhoods_66,2016,5,"> $99,028",46546076.1000,18604,res,2501.9392,agoura hills
neighborhoods_67,2016,1,"< $41,685",NA,NA,res,NA,agua dulce
neighborhoods_67,2016,2,"$41,685-$56,290",NA,NA,res,NA,agua dulce
neighborhoods_67,2016,3,"$56,290-$74,167",NA,NA,res,NA,agua dulce
neighborhoods_67,2016,4,"$74,167-$99,028",6533286.5000,3824,res,1708.4954,agua dulce
neighborhoods_67,2016,5,"> $99,028",8914970.5000,6563,res,1358.3682,agua dulce
neighborhoods_68,2016,1,"< $41,685",10224625.0000,6125,res,1669.3265,alhambra
neighborhoods_68,2016,2,"$41,685-$56,290",71422070.5000,43548,res,1640.0769,alhambra
neighborhoods_68,2016,3,"$56,290-$74,167",36779868.0000,22421,res,1640.4205,alhambra
neighborhoods_68,2016,4,"$74,167-$99,028",29688654.4000,20287,res,1463.4325,alhambra
neighborhoods_68,2016,5,"> $99,028",1512954.0000,717,res,2110.1172,alhambra
neighborhoods_69,2016,1,"< $41,685",2547574.5000,1528,res,1667.2608,alondra park
neighborhoods_69,2016,2,"$41,685-$56,290",2544913.0000,1936,res,1314.5212,alondra park
neighborhoods_69,2016,3,"$56,290-$74,167",2832466.0000,5458,res,518.9568,alondra park
neighborhoods_69,2016,4,"$74,167-$99,028",4058780.0000,2304,res,1761.6233,alondra park
neighborhoods_69,2016,5,"> $99,028",NA,NA,res,NA,alondra park
neighborhoods_70,2016,1,"< $41,685",NA,NA,res,NA,altadena
neighborhoods_70,2016,2,"$41,685-$56,290",7113346.5000,6067,res,1172.4652,altadena
neighborhoods_70,2016,3,"$56,290-$74,167",21951356.0000,13520,res,1623.6210,altadena
neighborhoods_70,2016,4,"$74,167-$99,028",28288865.0000,14164,res,1997.2370,altadena
neighborhoods_70,2016,5,"> $99,028",51245529.5000,18101,res,2831.0883,altadena
neighborhoods_71,2016,1,"< $41,685",masked,1099,res,masked,angeles crest
neighborhoods_71,2016,2,"$41,685-$56,290",NA,NA,res,NA,angeles crest
neighborhoods_71,2016,3,"$56,290-$74,167",masked,3893,res,masked,angeles crest
neighborhoods_71,2016,4,"$74,167-$99,028",661597.0000,3527,res,187.5807,angeles crest
neighborhoods_71,2016,5,"> $99,028",masked,5405,res,masked,angeles crest
neighborhoods_72,2016,1,"< $41,685",NA,NA,res,NA,arcadia
neighborhoods_72,2016,2,"$41,685-$56,290",12251941.5000,8902,res,1376.3134,arcadia
neighborhoods_72,2016,3,"$56,290-$74,167",30594658.0000,17093,res,1789.8940,arcadia
neighborhoods_72,2016,4,"$74,167-$99,028",30479574.5000,18239,res,1671.1209,arcadia
neighborhoods_72,2016,5,"> $99,028",71109127.7000,27024,res,2631.3324,arcadia
neighborhoods_73,2016,1,"< $41,685",1318362.8000,593,res,2223.2088,arleta
neighborhoods_73,2016,2,"$41,685-$56,290",5586707.2000,7210,res,774.8554,arleta
neighborhoods_73,2016,3,"$56,290-$74,167",19683031.1000,15283,res,1287.9036,arleta
neighborhoods_73,2016,4,"$74,167-$99,028",19909429.6000,15961,res,1247.3798,arleta
neighborhoods_73,2016,5,"> $99,028",4374064.9000,6740,res,648.9711,arleta
neighborhoods_74,2016,1,"< $41,685",12679363.8000,22153,res,572.3543,arlington heights
neighborhoods_74,2016,2,"$41,685-$56,290",12781682.2000,16781,res,761.6758,arlington heights
neighborhoods_74,2016,3,"$56,290-$74,167",NA,NA,res,NA,arlington heights
neighborhoods_74,2016,4,"$74,167-$99,028",masked,1027,res,masked,arlington heights
neighborhoods_74,2016,5,"> $99,028",NA,NA,res,NA,arlington heights
neighborhoods_75,2016,1,"< $41,685",NA,NA,res,NA,artesia
neighborhoods_75,2016,2,"$41,685-$56,290",6959089.5000,5180,res,1343.4536,artesia
neighborhoods_75,2016,3,"$56,290-$74,167",19421253.5000,14156,res,1371.9450,artesia
neighborhoods_75,2016,4,"$74,167-$99,028",1799596.0000,2283,res,788.2593,artesia
neighborhoods_75,2016,5,"> $99,028",masked,2107,res,masked,artesia
neighborhoods_76,2016,1,"< $41,685",3153057.0000,2905,res,1085.3897,athens
neighborhoods_76,2016,2,"$41,685-$56,290",2214115.0000,1544,res,1434.0123,athens
neighborhoods_76,2016,3,"$56,290-$74,167",6643320.4000,3992,res,1664.1584,athens
neighborhoods_76,2016,4,"$74,167-$99,028",NA,NA,res,NA,athens
neighborhoods_76,2016,5,"> $99,028",NA,NA,res,NA,athens
neighborhoods_77,2016,1,"< $41,685",1787970.7000,805,res,2221.0816,atwater village
neighborhoods_77,2016,2,"$41,685-$56,290",3535308.6000,2346,res,1506.9517,atwater village
neighborhoods_77,2016,3,"$56,290-$74,167",10099535.9000,5583,res,1808.9801,atwater village
neighborhoods_77,2016,4,"$74,167-$99,028",7602961.0000,4080,res,1863.4708,atwater village
neighborhoods_77,2016,5,"> $99,028",2167072.6000,1368,res,1584.1174,atwater village
neighborhoods_78,2016,1,"< $41,685",NA,NA,res,NA,avalon
neighborhoods_78,2016,2,"$41,685-$56,290",NA,NA,res,NA,avalon
neighborhoods_78,2016,3,"$56,290-$74,167",NA,3293,res,NA,avalon
neighborhoods_78,2016,4,"$74,167-$99,028",NA,382,res,NA,avalon
neighborhoods_78,2016,5,"> $99,028",NA,NA,res,NA,avalon
neighborhoods_79,2016,1,"< $41,685",masked,1307,res,masked,avocado heights
neighborhoods_79,2016,2,"$41,685-$56,290",2656042.0000,4442,res,597.9383,avocado heights
neighborhoods_79,2016,3,"$56,290-$74,167",16895002.0000,10256,res,1647.3286,avocado heights
neighborhoods_79,2016,4,"$74,167-$99,028",8584740.0000,5107,res,1680.9751,avocado heights
neighborhoods_79,2016,5,"> $99,028",NA,NA,res,NA,avocado heights
neighborhoods_80,2016,1,"< $41,685",NA,NA,res,NA,azusa
neighborhoods_80,2016,2,"$41,685-$56,290",NA,NA,res,NA,azusa
neighborhoods_80,2016,3,"$56,290-$74,167",NA,NA,res,NA,azusa
neighborhoods_80,2016,4,"$74,167-$99,028",NA,NA,res,NA,azusa
neighborhoods_80,2016,5,"> $99,028",NA,NA,res,NA,azusa
neighborhoods_81,2016,1,"< $41,685",31567996.6000,17658,res,1787.7447,baldwin hills/crenshaw
neighborhoods_81,2016,2,"$41,685-$56,290",9715532.3000,7545,res,1287.6782,baldwin hills/crenshaw
neighborhoods_81,2016,3,"$56,290-$74,167",13297788.2000,6947,res,1914.1771,baldwin hills/crenshaw
neighborhoods_81,2016,4,"$74,167-$99,028",NA,NA,res,NA,baldwin hills/crenshaw
neighborhoods_81,2016,5,"> $99,028",3642307.2000,3340,res,1090.5111,baldwin hills/crenshaw
neighborhoods_82,2016,1,"< $41,685",7696233.0000,5230,res,1471.5551,baldwin park
neighborhoods_82,2016,2,"$41,685-$56,290",47200969.0000,33395,res,1413.4143,baldwin park
neighborhoods_82,2016,3,"$56,290-$74,167",43378000.3000,36018,res,1204.3423,baldwin park
neighborhoods_82,2016,4,"$74,167-$99,028",10948508.0000,10643,res,1028.7051,baldwin park
neighborhoods_82,2016,5,"> $99,028",NA,NA,res,NA,baldwin park
neighborhoods_83,2016,1,"< $41,685",NA,NA,res,NA,bel-air
neighborhoods_83,2016,2,"$41,685-$56,290",NA,NA,res,NA,bel-air
neighborhoods_83,2016,3,"$56,290-$74,167",masked,4397,res,masked,bel-air
neighborhoods_83,2016,4,"$74,167-$99,028",masked,2221,res,masked,bel-air
neighborhoods_83,2016,5,"> $99,028",76633655.2000,10413,res,7359.4214,bel-air
neighborhoods_84,2016,1,"< $41,685",19357306.0000,26174,res,739.5624,bell
neighborhoods_84,2016,2,"$41,685-$56,290",12303597.0000,15004,res,820.0211,bell
neighborhoods_84,2016,3,"$56,290-$74,167",2062362.0000,2352,res,876.8546,bell
neighborhoods_84,2016,4,"$74,167-$99,028",NA,NA,res,NA,bell
neighborhoods_84,2016,5,"> $99,028",NA,NA,res,NA,bell
neighborhoods_85,2016,1,"< $41,685",31095905.5000,20752,res,1498.4534,bellflower
neighborhoods_85,2016,2,"$41,685-$56,290",32104658.5000,19736,res,1626.7054,bellflower
neighborhoods_85,2016,3,"$56,290-$74,167",41297939.5000,28843,res,1431.8184,bellflower
neighborhoods_85,2016,4,"$74,167-$99,028",18500963.9000,10931,res,1692.5225,bellflower
neighborhoods_85,2016,5,"> $99,028",3279182.0000,3462,res,947.1930,bellflower
neighborhoods_86,2016,1,"< $41,685",29518904.5000,31633,res,933.1680,bell gardens
neighborhoods_86,2016,2,"$41,685-$56,290",14142292.5000,15132,res,934.5951,bell gardens
neighborhoods_86,2016,3,"$56,290-$74,167",NA,NA,res,NA,bell gardens
neighborhoods_86,2016,4,"$74,167-$99,028",masked,1015,res,masked,bell gardens
neighborhoods_86,2016,5,"> $99,028",NA,NA,res,NA,bell gardens
neighborhoods_87,2016,1,"< $41,685",NA,NA,res,NA,beverly crest
neighborhoods_87,2016,2,"$41,685-$56,290",masked,5802,res,masked,beverly crest
neighborhoods_87,2016,3,"$56,290-$74,167",masked,2979,res,masked,beverly crest
neighborhoods_87,2016,4,"$74,167-$99,028",NA,NA,res,NA,beverly crest
neighborhoods_87,2016,5,"> $99,028",92529948.0000,20593,res,4493.2719,beverly crest
neighborhoods_88,2016,1,"< $41,685",NA,NA,res,NA,beverly grove
neighborhoods_88,2016,2,"$41,685-$56,290",3978031.1000,1063,res,3742.2682,beverly grove
neighborhoods_88,2016,3,"$56,290-$74,167",15247036.5000,5982,res,2548.8192,beverly grove
neighborhoods_88,2016,4,"$74,167-$99,028",39377967.1000,21037,res,1871.8433,beverly grove
neighborhoods_88,2016,5,"> $99,028",19658499.0000,9732,res,2019.9855,beverly grove
neighborhoods_89,2016,1,"< $41,685",NA,NA,res,NA,beverly hills
neighborhoods_89,2016,2,"$41,685-$56,290",NA,NA,res,NA,beverly hills
neighborhoods_89,2016,3,"$56,290-$74,167",24329807.0000,7048,res,3452.0157,beverly hills
neighborhoods_89,2016,4,"$74,167-$99,028",32094524.4000,13025,res,2464.0710,beverly hills
neighborhoods_89,2016,5,"> $99,028",125490711.4000,25550,res,4911.5738,beverly hills
neighborhoods_90,2016,1,"< $41,685",NA,NA,res,NA,beverlywood
neighborhoods_90,2016,2,"$41,685-$56,290",NA,NA,res,NA,beverlywood
neighborhoods_90,2016,3,"$56,290-$74,167",NA,NA,res,NA,beverlywood
neighborhoods_90,2016,4,"$74,167-$99,028",666366.1000,553,res,1205.0020,beverlywood
neighborhoods_90,2016,5,"> $99,028",22384925.8000,10935,res,2047.0897,beverlywood
neighborhoods_91,2016,1,"< $41,685",52659975.2000,65847,res,799.7323,boyle heights
neighborhoods_91,2016,2,"$41,685-$56,290",28159182.3000,33735,res,834.7171,boyle heights
neighborhoods_91,2016,3,"$56,290-$74,167",2621827.3000,2964,res,884.5571,boyle heights
neighborhoods_91,2016,4,"$74,167-$99,028",masked,1834,res,masked,boyle heights
neighborhoods_91,2016,5,"> $99,028",masked,1443,res,masked,boyle heights
neighborhoods_92,2016,1,"< $41,685",NA,NA,res,NA,bradbury
neighborhoods_92,2016,2,"$41,685-$56,290",NA,NA,res,NA,bradbury
neighborhoods_92,2016,3,"$56,290-$74,167",NA,NA,res,NA,bradbury
neighborhoods_92,2016,4,"$74,167-$99,028",NA,NA,res,NA,bradbury
neighborhoods_92,2016,5,"> $99,028",8904055.0000,2588,res,3440.5158,bradbury
neighborhoods_93,2016,1,"< $41,685",masked,4465,res,masked,brentwood
neighborhoods_93,2016,2,"$41,685-$56,290",NA,NA,res,NA,brentwood
neighborhoods_93,2016,3,"$56,290-$74,167",3967115.5000,7060,res,561.9144,brentwood
neighborhoods_93,2016,4,"$74,167-$99,028",43366957.1000,12997,res,3336.6898,brentwood
neighborhoods_93,2016,5,"> $99,028",131188327.9000,26582,res,4935.2317,brentwood
neighborhoods_94,2016,1,"< $41,685",22003380.3000,37568,res,585.6947,broadway-manchester
neighborhoods_94,2016,2,"$41,685-$56,290",5227715.8000,8405,res,621.9769,broadway-manchester
neighborhoods_94,2016,3,"$56,290-$74,167",NA,NA,res,NA,broadway-manchester
neighborhoods_94,2016,4,"$74,167-$99,028",NA,NA,res,NA,broadway-manchester
neighborhoods_94,2016,5,"> $99,028",NA,NA,res,NA,broadway-manchester
neighborhoods_95,2016,1,"< $41,685",NA,NA,res,NA,burbank
neighborhoods_95,2016,2,"$41,685-$56,290",NA,NA,res,NA,burbank
neighborhoods_95,2016,3,"$56,290-$74,167",NA,NA,res,NA,burbank
neighborhoods_95,2016,4,"$74,167-$99,028",NA,NA,res,NA,burbank
neighborhoods_95,2016,5,"> $99,028",NA,NA,res,NA,burbank
neighborhoods_96,2016,1,"< $41,685",NA,NA,res,NA,calabasas
neighborhoods_96,2016,2,"$41,685-$56,290",NA,NA,res,NA,calabasas
neighborhoods_96,2016,3,"$56,290-$74,167",3476783.5000,3224,res,1078.4068,calabasas
neighborhoods_96,2016,4,"$74,167-$99,028",11374998.0000,3734,res,3046.3305,calabasas
neighborhoods_96,2016,5,"> $99,028",100313145.0545,24942,res,4021.8565,calabasas
neighborhoods_97,2016,1,"< $41,685",23356111.5000,18445,res,1266.2571,canoga park
neighborhoods_97,2016,2,"$41,685-$56,290",53162461.3000,26457,res,2009.3911,canoga park
neighborhoods_97,2016,3,"$56,290-$74,167",15397521.3000,8026,res,1918.4552,canoga park
neighborhoods_97,2016,4,"$74,167-$99,028",22311794.5000,11731,res,1901.9516,canoga park
neighborhoods_97,2016,5,"> $99,028",6752781.3000,2385,res,2831.3548,canoga park
neighborhoods_98,2016,1,"< $41,685",2302051.5000,1314,res,1751.9418,carson
neighborhoods_98,2016,2,"$41,685-$56,290",24642549.5000,15840,res,1555.7165,carson
neighborhoods_98,2016,3,"$56,290-$74,167",28656552.5000,22669,res,1264.1295,carson
neighborhoods_98,2016,4,"$74,167-$99,028",65307672.1000,41630,res,1568.7646,carson
neighborhoods_98,2016,5,"> $99,028",19230733.0000,12001,res,1602.4275,carson
neighborhoods_99,2016,1,"< $41,685",NA,NA,res,NA,carthay
neighborhoods_99,2016,2,"$41,685-$56,290",NA,NA,res,NA,carthay
neighborhoods_99,2016,3,"$56,290-$74,167",3538927.3000,2994,res,1182.0064,carthay
